salesorderid,salesreasonid,name,reasontype
68552,1,Price,Other
68553,1,Price,Other
68554,1,Price,Other
68554,2,On Promotion,Promotion
68555,1,Price,Other
68555,10,Other,Other
68556,1,Price,Other
68557,1,Price,Other
68558,1,Price,Other
68559,1,Price,Other
68560,1,Price,Other
68561,1,Price,Other
68562,1,Price,Other
68563,1,Price,Other
68564,1,Price,Other
68564,10,Other,Other
68565,1,Price,Other
68565,10,Other,Other
68566,1,Price,Other
68567,1,Price,Other
68568,1,Price,Other
68569,1,Price,Other
68570,6,Review,Other
68571,6,Review,Other
68572,6,Review,Other
68573,1,Price,Other
68574,1,Price,Other
68575,1,Price,Other
68576,1,Price,Other
68577,1,Price,Other
68578,1,Price,Other
68579,6,Review,Other
68580,1,Price,Other
68581,1,Price,Other
68582,1,Price,Other
68583,1,Price,Other
68584,1,Price,Other
68585,1,Price,Other
68586,1,Price,Other
68587,1,Price,Other
68588,1,Price,Other
68589,1,Price,Other
68590,1,Price,Other
68591,1,Price,Other
68592,1,Price,Other
68593,1,Price,Other
68593,10,Other,Other
68594,1,Price,Other
68594,10,Other,Other
68595,1,Price,Other
68596,1,Price,Other
68597,1,Price,Other
68598,2,On Promotion,Promotion
68600,1,Price,Other
68600,10,Other,Other
68601,1,Price,Other
68602,2,On Promotion,Promotion
68604,1,Price,Other
68605,2,On Promotion,Promotion
68606,6,Review,Other
68607,1,Price,Other
68608,1,Price,Other
68608,10,Other,Other
68609,1,Price,Other
68609,2,On Promotion,Promotion
68610,1,Price,Other
68611,1,Price,Other
68612,1,Price,Other
68613,1,Price,Other
68615,1,Price,Other
68616,1,Price,Other
68617,1,Price,Other
68619,1,Price,Other
68620,1,Price,Other
68621,1,Price,Other
68622,1,Price,Other
68623,1,Price,Other
68624,1,Price,Other
68624,10,Other,Other
68625,1,Price,Other
68626,1,Price,Other
68627,1,Price,Other
68628,2,On Promotion,Promotion
68629,1,Price,Other
68629,2,On Promotion,Promotion
68630,1,Price,Other
68631,1,Price,Other
68631,2,On Promotion,Promotion
68632,6,Review,Other
68633,6,Review,Other
68634,1,Price,Other
68635,1,Price,Other
68636,1,Price,Other
68637,1,Price,Other
68638,1,Price,Other
68639,1,Price,Other
68639,10,Other,Other
68640,1,Price,Other
68641,1,Price,Other
68642,4,Television  Advertisement,Marketing
68642,10,Other,Other
68643,4,Television  Advertisement,Marketing
68644,1,Price,Other
68645,1,Price,Other
68646,1,Price,Other
68647,6,Review,Other
68648,1,Price,Other
68649,1,Price,Other
68650,1,Price,Other
68651,1,Price,Other
68652,1,Price,Other
68653,1,Price,Other
68654,4,Television  Advertisement,Marketing
68655,1,Price,Other
68656,1,Price,Other
68657,1,Price,Other
68658,1,Price,Other
68660,1,Price,Other
68661,2,On Promotion,Promotion
68662,1,Price,Other
68663,1,Price,Other
68665,1,Price,Other
68666,1,Price,Other
68668,1,Price,Other
68669,5,Manufacturer,Other
68670,1,Price,Other
68671,1,Price,Other
68671,2,On Promotion,Promotion
68672,1,Price,Other
68674,1,Price,Other
68675,1,Price,Other
68676,1,Price,Other
68677,1,Price,Other
68677,10,Other,Other
68678,1,Price,Other
68678,2,On Promotion,Promotion
68679,1,Price,Other
68680,1,Price,Other
68681,1,Price,Other
68682,1,Price,Other
68683,1,Price,Other
68684,1,Price,Other
68685,1,Price,Other
68686,1,Price,Other
68687,1,Price,Other
68688,1,Price,Other
68688,2,On Promotion,Promotion
68689,1,Price,Other
68690,1,Price,Other
68691,1,Price,Other
68692,1,Price,Other
68693,1,Price,Other
68694,1,Price,Other
68695,1,Price,Other
68695,10,Other,Other
68696,1,Price,Other
68697,1,Price,Other
68697,10,Other,Other
68698,4,Television  Advertisement,Marketing
68698,10,Other,Other
68699,1,Price,Other
68701,1,Price,Other
68702,1,Price,Other
68703,1,Price,Other
68704,1,Price,Other
68705,6,Review,Other
68706,1,Price,Other
68707,1,Price,Other
68708,1,Price,Other
68709,1,Price,Other
68710,1,Price,Other
68711,1,Price,Other
68711,10,Other,Other
68712,1,Price,Other
68713,1,Price,Other
68714,1,Price,Other
68715,1,Price,Other
68716,1,Price,Other
68717,1,Price,Other
68718,2,On Promotion,Promotion
68719,1,Price,Other
68719,2,On Promotion,Promotion
68720,1,Price,Other
68721,1,Price,Other
68721,2,On Promotion,Promotion
68722,1,Price,Other
68724,2,On Promotion,Promotion
68726,1,Price,Other
68729,1,Price,Other
68730,1,Price,Other
68730,2,On Promotion,Promotion
68732,1,Price,Other
68735,1,Price,Other
68735,10,Other,Other
68736,1,Price,Other
68737,5,Manufacturer,Other
68739,1,Price,Other
68740,1,Price,Other
68741,1,Price,Other
68742,1,Price,Other
68743,1,Price,Other
68744,4,Television  Advertisement,Marketing
68745,1,Price,Other
68746,6,Review,Other
68747,1,Price,Other
68748,1,Price,Other
68750,1,Price,Other
68750,2,On Promotion,Promotion
68751,1,Price,Other
68752,1,Price,Other
68753,1,Price,Other
68754,1,Price,Other
68754,10,Other,Other
68755,1,Price,Other
68756,1,Price,Other
68757,1,Price,Other
68758,1,Price,Other
68759,1,Price,Other
68760,1,Price,Other
68761,1,Price,Other
68762,1,Price,Other
68763,1,Price,Other
68764,1,Price,Other
68765,1,Price,Other
68766,1,Price,Other
68766,10,Other,Other
68767,1,Price,Other
68768,1,Price,Other
68769,1,Price,Other
68770,1,Price,Other
68771,1,Price,Other
68772,1,Price,Other
68773,1,Price,Other
68774,1,Price,Other
68775,1,Price,Other
68776,1,Price,Other
68777,1,Price,Other
68778,1,Price,Other
68779,1,Price,Other
68780,1,Price,Other
68781,1,Price,Other
68781,2,On Promotion,Promotion
68782,1,Price,Other
68782,2,On Promotion,Promotion
68784,1,Price,Other
68785,1,Price,Other
68786,6,Review,Other
68789,6,Review,Other
68790,1,Price,Other
68791,1,Price,Other
68792,2,On Promotion,Promotion
68794,1,Price,Other
68795,1,Price,Other
68795,2,On Promotion,Promotion
68798,1,Price,Other
68799,6,Review,Other
68800,6,Review,Other
68801,6,Review,Other
68802,1,Price,Other
68805,1,Price,Other
68805,2,On Promotion,Promotion
68806,1,Price,Other
68806,2,On Promotion,Promotion
68808,1,Price,Other
68810,5,Manufacturer,Other
68811,1,Price,Other
68811,2,On Promotion,Promotion
68812,1,Price,Other
68812,10,Other,Other
68813,1,Price,Other
68813,10,Other,Other
68814,1,Price,Other
68815,1,Price,Other
68816,1,Price,Other
68817,1,Price,Other
68818,1,Price,Other
68819,1,Price,Other
68820,1,Price,Other
68822,2,On Promotion,Promotion
68823,1,Price,Other
68824,1,Price,Other
68825,1,Price,Other
68825,2,On Promotion,Promotion
68826,1,Price,Other
68827,4,Television  Advertisement,Marketing
68828,1,Price,Other
68829,1,Price,Other
68830,1,Price,Other
68831,1,Price,Other
68832,1,Price,Other
68833,1,Price,Other
68834,1,Price,Other
68835,1,Price,Other
68836,1,Price,Other
68837,1,Price,Other
68838,1,Price,Other
68839,1,Price,Other
68840,1,Price,Other
68841,1,Price,Other
68843,1,Price,Other
68844,1,Price,Other
68845,1,Price,Other
68846,1,Price,Other
68847,1,Price,Other
68848,1,Price,Other
68849,1,Price,Other
68850,1,Price,Other
68851,1,Price,Other
68852,1,Price,Other
68853,1,Price,Other
68854,1,Price,Other
68855,1,Price,Other
68856,1,Price,Other
68857,1,Price,Other
68858,1,Price,Other
68859,2,On Promotion,Promotion
68860,5,Manufacturer,Other
68861,2,On Promotion,Promotion
68862,1,Price,Other
68863,1,Price,Other
68863,2,On Promotion,Promotion
68864,6,Review,Other
68865,2,On Promotion,Promotion
68866,1,Price,Other
68869,1,Price,Other
68870,2,On Promotion,Promotion
68872,1,Price,Other
68874,1,Price,Other
68877,1,Price,Other
68882,1,Price,Other
68884,1,Price,Other
68884,2,On Promotion,Promotion
68886,5,Manufacturer,Other
68887,1,Price,Other
68887,10,Other,Other
68888,1,Price,Other
68889,1,Price,Other
68890,1,Price,Other
68891,1,Price,Other
68892,1,Price,Other
68893,1,Price,Other
68894,1,Price,Other
68895,1,Price,Other
68896,1,Price,Other
68897,1,Price,Other
68897,2,On Promotion,Promotion
68898,1,Price,Other
68898,2,On Promotion,Promotion
68899,1,Price,Other
68900,1,Price,Other
68901,1,Price,Other
68902,1,Price,Other
68903,1,Price,Other
68904,1,Price,Other
68905,1,Price,Other
68906,1,Price,Other
68906,10,Other,Other
68907,1,Price,Other
68908,1,Price,Other
68909,1,Price,Other
68910,1,Price,Other
68911,1,Price,Other
68912,6,Review,Other
68913,1,Price,Other
68914,1,Price,Other
68915,1,Price,Other
68916,1,Price,Other
68917,1,Price,Other
68918,1,Price,Other
68919,1,Price,Other
68920,1,Price,Other
68921,1,Price,Other
68922,1,Price,Other
68923,4,Television  Advertisement,Marketing
68924,1,Price,Other
68924,2,On Promotion,Promotion
68926,1,Price,Other
68927,1,Price,Other
68928,1,Price,Other
68928,2,On Promotion,Promotion
68929,1,Price,Other
68930,1,Price,Other
68931,1,Price,Other
68932,2,On Promotion,Promotion
68934,1,Price,Other
68935,1,Price,Other
68936,1,Price,Other
68937,1,Price,Other
68938,2,On Promotion,Promotion
68939,5,Manufacturer,Other
68940,1,Price,Other
68940,2,On Promotion,Promotion
68940,10,Other,Other
68941,1,Price,Other
68942,1,Price,Other
68942,2,On Promotion,Promotion
68942,10,Other,Other
68943,1,Price,Other
68944,1,Price,Other
68945,1,Price,Other
68948,1,Price,Other
68948,2,On Promotion,Promotion
68949,1,Price,Other
68951,1,Price,Other
68952,1,Price,Other
68953,1,Price,Other
68953,10,Other,Other
68954,1,Price,Other
68954,10,Other,Other
68955,1,Price,Other
68956,1,Price,Other
68957,1,Price,Other
68958,1,Price,Other
68959,1,Price,Other
68960,1,Price,Other
68961,1,Price,Other
68962,4,Television  Advertisement,Marketing
68963,1,Price,Other
68964,4,Television  Advertisement,Marketing
68965,1,Price,Other
68966,1,Price,Other
68967,1,Price,Other
68968,1,Price,Other
68969,1,Price,Other
68970,1,Price,Other
68971,4,Television  Advertisement,Marketing
68972,1,Price,Other
68973,1,Price,Other
68974,1,Price,Other
68975,6,Review,Other
68976,1,Price,Other
68977,1,Price,Other
68978,1,Price,Other
68979,1,Price,Other
68980,1,Price,Other
68981,1,Price,Other
68982,1,Price,Other
68983,1,Price,Other
68984,1,Price,Other
68985,1,Price,Other
68986,1,Price,Other
68987,1,Price,Other
68988,1,Price,Other
68989,1,Price,Other
68990,1,Price,Other
68992,1,Price,Other
68993,1,Price,Other
68994,1,Price,Other
68995,1,Price,Other
68996,1,Price,Other
68997,1,Price,Other
69001,1,Price,Other
69002,1,Price,Other
69003,1,Price,Other
69003,10,Other,Other
69004,1,Price,Other
69006,1,Price,Other
69007,2,On Promotion,Promotion
69008,2,On Promotion,Promotion
69008,10,Other,Other
69009,1,Price,Other
69009,2,On Promotion,Promotion
69011,1,Price,Other
69012,1,Price,Other
69014,1,Price,Other
69014,2,On Promotion,Promotion
69017,1,Price,Other
69018,1,Price,Other
69019,1,Price,Other
69021,1,Price,Other
69022,1,Price,Other
69023,1,Price,Other
69025,1,Price,Other
69026,1,Price,Other
69027,1,Price,Other
69028,4,Television  Advertisement,Marketing
69029,1,Price,Other
69030,1,Price,Other
69031,2,On Promotion,Promotion
69032,2,On Promotion,Promotion
69033,1,Price,Other
69034,1,Price,Other
69035,1,Price,Other
69036,1,Price,Other
69037,1,Price,Other
69038,1,Price,Other
69039,1,Price,Other
69040,1,Price,Other
69041,1,Price,Other
69042,1,Price,Other
69044,1,Price,Other
69045,1,Price,Other
69046,1,Price,Other
69047,1,Price,Other
69048,1,Price,Other
69049,1,Price,Other
69049,10,Other,Other
69050,1,Price,Other
69051,1,Price,Other
69052,1,Price,Other
69053,1,Price,Other
69054,1,Price,Other
69055,1,Price,Other
69056,1,Price,Other
69058,6,Review,Other
69059,1,Price,Other
69060,1,Price,Other
69061,2,On Promotion,Promotion
69062,1,Price,Other
69064,1,Price,Other
69064,2,On Promotion,Promotion
69068,2,On Promotion,Promotion
69069,1,Price,Other
69070,1,Price,Other
69071,1,Price,Other
69072,1,Price,Other
69072,2,On Promotion,Promotion
69073,1,Price,Other
69073,2,On Promotion,Promotion
69076,1,Price,Other
69077,1,Price,Other
69078,1,Price,Other
69082,1,Price,Other
69083,1,Price,Other
69085,1,Price,Other
69085,10,Other,Other
69087,1,Price,Other
69088,1,Price,Other
69088,2,On Promotion,Promotion
69090,6,Review,Other
69091,1,Price,Other
69092,1,Price,Other
69093,1,Price,Other
69094,1,Price,Other
69095,1,Price,Other
69097,1,Price,Other
69098,1,Price,Other
69098,2,On Promotion,Promotion
69099,1,Price,Other
69100,1,Price,Other
69101,1,Price,Other
69102,1,Price,Other
69103,1,Price,Other
69104,1,Price,Other
69105,1,Price,Other
69106,1,Price,Other
69107,1,Price,Other
69108,4,Television  Advertisement,Marketing
69109,1,Price,Other
69110,1,Price,Other
69112,1,Price,Other
69113,1,Price,Other
69114,1,Price,Other
69115,1,Price,Other
69116,1,Price,Other
69117,1,Price,Other
69117,10,Other,Other
69118,1,Price,Other
69118,10,Other,Other
69119,1,Price,Other
69120,1,Price,Other
69121,1,Price,Other
69122,1,Price,Other
69123,1,Price,Other
69124,1,Price,Other
69125,1,Price,Other
69126,1,Price,Other
69126,10,Other,Other
69127,1,Price,Other
69128,1,Price,Other
69129,2,On Promotion,Promotion
69130,1,Price,Other
69130,2,On Promotion,Promotion
69131,1,Price,Other
69131,2,On Promotion,Promotion
69132,1,Price,Other
69133,1,Price,Other
69133,2,On Promotion,Promotion
69134,2,On Promotion,Promotion
69135,6,Review,Other
69136,1,Price,Other
69137,2,On Promotion,Promotion
69138,1,Price,Other
69139,6,Review,Other
69140,1,Price,Other
69140,2,On Promotion,Promotion
69141,2,On Promotion,Promotion
69142,1,Price,Other
69142,2,On Promotion,Promotion
69143,1,Price,Other
69145,1,Price,Other
69146,1,Price,Other
69146,2,On Promotion,Promotion
69147,1,Price,Other
69147,2,On Promotion,Promotion
69148,5,Manufacturer,Other
69149,1,Price,Other
69149,2,On Promotion,Promotion
69150,5,Manufacturer,Other
69151,1,Price,Other
69152,1,Price,Other
69153,1,Price,Other
69154,1,Price,Other
69155,1,Price,Other
69155,10,Other,Other
69156,1,Price,Other
69156,2,On Promotion,Promotion
69157,2,On Promotion,Promotion
69158,1,Price,Other
69159,1,Price,Other
69159,2,On Promotion,Promotion
69160,1,Price,Other
69161,1,Price,Other
69162,1,Price,Other
69163,1,Price,Other
69164,1,Price,Other
69165,1,Price,Other
69166,1,Price,Other
69167,1,Price,Other
69169,1,Price,Other
69170,1,Price,Other
69171,1,Price,Other
69172,1,Price,Other
69174,1,Price,Other
69175,1,Price,Other
69175,2,On Promotion,Promotion
69176,2,On Promotion,Promotion
69177,4,Television  Advertisement,Marketing
69178,4,Television  Advertisement,Marketing
69179,1,Price,Other
69180,1,Price,Other
69181,1,Price,Other
69182,1,Price,Other
69183,1,Price,Other
69184,1,Price,Other
69185,4,Television  Advertisement,Marketing
69186,1,Price,Other
69187,1,Price,Other
69188,1,Price,Other
69189,6,Review,Other
69190,1,Price,Other
69191,1,Price,Other
69192,1,Price,Other
69193,1,Price,Other
69194,1,Price,Other
69194,10,Other,Other
69195,1,Price,Other
69196,1,Price,Other
69197,1,Price,Other
69198,1,Price,Other
69199,1,Price,Other
69201,1,Price,Other
69201,10,Other,Other
69202,1,Price,Other
69203,1,Price,Other
69205,1,Price,Other
69205,10,Other,Other
69206,1,Price,Other
69207,1,Price,Other
69208,1,Price,Other
69209,1,Price,Other
69210,1,Price,Other
69211,1,Price,Other
69212,1,Price,Other
69213,1,Price,Other
69215,1,Price,Other
69216,2,On Promotion,Promotion
69217,1,Price,Other
69217,2,On Promotion,Promotion
69218,1,Price,Other
69219,1,Price,Other
69220,2,On Promotion,Promotion
69221,1,Price,Other
69222,1,Price,Other
69223,1,Price,Other
69224,6,Review,Other
69226,1,Price,Other
69226,2,On Promotion,Promotion
69227,1,Price,Other
69229,1,Price,Other
69230,1,Price,Other
69230,2,On Promotion,Promotion
69231,1,Price,Other
69231,2,On Promotion,Promotion
69232,1,Price,Other
69232,2,On Promotion,Promotion
69233,1,Price,Other
69234,1,Price,Other
69234,2,On Promotion,Promotion
69236,2,On Promotion,Promotion
69239,1,Price,Other
69241,1,Price,Other
69243,1,Price,Other
69243,2,On Promotion,Promotion
69244,1,Price,Other
69244,2,On Promotion,Promotion
69245,1,Price,Other
69246,1,Price,Other
69247,1,Price,Other
69248,1,Price,Other
69249,1,Price,Other
69250,6,Review,Other
69251,1,Price,Other
69251,2,On Promotion,Promotion
69252,1,Price,Other
69253,1,Price,Other
69254,6,Review,Other
69255,1,Price,Other
69256,1,Price,Other
69257,1,Price,Other
69258,1,Price,Other
69259,1,Price,Other
69260,1,Price,Other
69261,1,Price,Other
69262,1,Price,Other
69263,1,Price,Other
69263,10,Other,Other
69264,1,Price,Other
69265,4,Television  Advertisement,Marketing
69266,1,Price,Other
69267,1,Price,Other
69268,1,Price,Other
69269,6,Review,Other
69270,1,Price,Other
69271,1,Price,Other
69273,1,Price,Other
69274,1,Price,Other
69274,10,Other,Other
69275,1,Price,Other
69276,1,Price,Other
69276,10,Other,Other
69277,1,Price,Other
69278,1,Price,Other
69279,1,Price,Other
69280,1,Price,Other
69281,1,Price,Other
69282,1,Price,Other
69283,1,Price,Other
69284,1,Price,Other
69285,1,Price,Other
69286,1,Price,Other
69286,2,On Promotion,Promotion
69287,1,Price,Other
69289,2,On Promotion,Promotion
69290,1,Price,Other
69291,2,On Promotion,Promotion
69293,1,Price,Other
69294,1,Price,Other
69295,2,On Promotion,Promotion
69297,1,Price,Other
69297,2,On Promotion,Promotion
69297,10,Other,Other
69298,2,On Promotion,Promotion
69299,1,Price,Other
69300,1,Price,Other
69301,1,Price,Other
69303,1,Price,Other
69304,6,Review,Other
69306,1,Price,Other
69307,1,Price,Other
69307,2,On Promotion,Promotion
69308,1,Price,Other
69311,1,Price,Other
69312,1,Price,Other
69313,1,Price,Other
69314,1,Price,Other
69315,4,Television  Advertisement,Marketing
69316,4,Television  Advertisement,Marketing
69317,1,Price,Other
69317,2,On Promotion,Promotion
69318,1,Price,Other
69319,1,Price,Other
69320,2,On Promotion,Promotion
69321,2,On Promotion,Promotion
69322,1,Price,Other
69323,1,Price,Other
69323,10,Other,Other
69324,1,Price,Other
69324,2,On Promotion,Promotion
69325,1,Price,Other
69326,1,Price,Other
69327,1,Price,Other
69328,1,Price,Other
69329,1,Price,Other
69330,1,Price,Other
69331,1,Price,Other
69332,1,Price,Other
69333,1,Price,Other
69334,1,Price,Other
69335,1,Price,Other
69336,6,Review,Other
69337,1,Price,Other
69338,1,Price,Other
69339,1,Price,Other
69340,1,Price,Other
69341,1,Price,Other
69342,1,Price,Other
69343,1,Price,Other
69344,1,Price,Other
69345,1,Price,Other
69346,1,Price,Other
69346,10,Other,Other
69347,1,Price,Other
69348,1,Price,Other
69349,1,Price,Other
69350,1,Price,Other
69351,1,Price,Other
69352,1,Price,Other
69353,1,Price,Other
69354,1,Price,Other
69355,1,Price,Other
69356,1,Price,Other
69357,1,Price,Other
69358,1,Price,Other
69359,1,Price,Other
69360,1,Price,Other
69361,4,Television  Advertisement,Marketing
69362,1,Price,Other
69363,1,Price,Other
69364,1,Price,Other
69364,2,On Promotion,Promotion
69365,1,Price,Other
69366,2,On Promotion,Promotion
69367,2,On Promotion,Promotion
69368,1,Price,Other
69369,1,Price,Other
69369,2,On Promotion,Promotion
69370,1,Price,Other
69371,1,Price,Other
69373,1,Price,Other
69373,2,On Promotion,Promotion
69373,10,Other,Other
69376,1,Price,Other
69378,1,Price,Other
69379,1,Price,Other
69379,2,On Promotion,Promotion
69380,1,Price,Other
69380,2,On Promotion,Promotion
69382,1,Price,Other
69382,2,On Promotion,Promotion
69383,1,Price,Other
69383,2,On Promotion,Promotion
69384,2,On Promotion,Promotion
69386,1,Price,Other
69566,1,Price,Other
69567,1,Price,Other
69568,1,Price,Other
69568,10,Other,Other
69569,1,Price,Other
69570,1,Price,Other
69571,1,Price,Other
69572,1,Price,Other
69573,1,Price,Other
69574,1,Price,Other
69576,1,Price,Other
69577,1,Price,Other
69577,2,On Promotion,Promotion
69578,1,Price,Other
69579,1,Price,Other
69580,1,Price,Other
69581,1,Price,Other
