salesorderid,dia,mes,ano
71965,1,5,2014
71966,1,5,2014
71967,1,5,2014
71968,1,5,2014
71969,1,5,2014
71970,1,5,2014
71971,1,5,2014
71972,1,5,2014
71973,1,5,2014
71974,1,5,2014
71975,1,5,2014
71976,1,5,2014
71977,1,5,2014
71978,1,5,2014
71979,1,5,2014
71980,1,5,2014
71981,1,5,2014
71982,1,5,2014
71983,1,5,2014
71984,1,5,2014
71985,1,5,2014
71986,1,5,2014
71987,1,5,2014
71988,1,5,2014
71989,1,5,2014
71990,1,5,2014
71991,1,5,2014
71992,1,5,2014
71993,1,5,2014
71994,1,5,2014
71995,1,5,2014
71996,1,5,2014
71997,1,5,2014
71998,1,5,2014
71999,1,5,2014
72000,1,5,2014
72001,2,5,2014
72002,2,5,2014
72003,2,5,2014
72004,2,5,2014
72005,2,5,2014
72006,2,5,2014
72007,2,5,2014
72008,2,5,2014
72009,2,5,2014
72010,2,5,2014
72011,2,5,2014
72012,2,5,2014
72013,2,5,2014
72014,2,5,2014
72015,2,5,2014
72016,2,5,2014
72017,2,5,2014
72018,2,5,2014
72019,2,5,2014
72020,2,5,2014
72021,2,5,2014
72022,2,5,2014
72023,2,5,2014
72024,2,5,2014
72025,2,5,2014
72026,2,5,2014
72027,2,5,2014
72028,2,5,2014
72029,2,5,2014
72030,2,5,2014
72031,2,5,2014
72032,2,5,2014
72033,2,5,2014
72034,2,5,2014
72035,2,5,2014
72036,2,5,2014
72037,2,5,2014
72038,2,5,2014
72039,2,5,2014
72040,2,5,2014
72041,2,5,2014
72042,2,5,2014
72043,2,5,2014
72044,2,5,2014
72045,2,5,2014
72046,2,5,2014
72047,2,5,2014
72048,2,5,2014
72049,2,5,2014
72050,2,5,2014
72051,2,5,2014
72052,2,5,2014
72053,2,5,2014
72054,2,5,2014
72055,2,5,2014
72056,2,5,2014
72057,2,5,2014
72058,2,5,2014
72059,2,5,2014
72060,2,5,2014
72061,3,5,2014
72062,3,5,2014
72063,3,5,2014
72064,3,5,2014
72065,3,5,2014
72066,3,5,2014
72067,3,5,2014
72068,3,5,2014
72069,3,5,2014
72070,3,5,2014
72071,3,5,2014
72072,3,5,2014
72073,3,5,2014
72074,3,5,2014
72075,3,5,2014
72076,3,5,2014
72077,3,5,2014
72078,3,5,2014
72079,3,5,2014
72080,3,5,2014
72081,3,5,2014
72082,3,5,2014
72083,3,5,2014
72084,3,5,2014
72085,3,5,2014
72086,3,5,2014
72087,3,5,2014
72088,3,5,2014
72089,3,5,2014
72090,3,5,2014
72091,3,5,2014
72092,3,5,2014
72093,3,5,2014
72094,3,5,2014
72095,3,5,2014
72096,3,5,2014
72097,3,5,2014
72098,3,5,2014
72099,3,5,2014
72100,3,5,2014
72101,3,5,2014
72102,3,5,2014
72103,3,5,2014
72104,3,5,2014
72105,3,5,2014
72106,3,5,2014
72107,3,5,2014
72108,3,5,2014
72109,3,5,2014
72110,3,5,2014
72111,3,5,2014
72112,3,5,2014
72113,3,5,2014
72114,3,5,2014
72115,3,5,2014
72116,3,5,2014
72117,3,5,2014
72118,3,5,2014
72119,3,5,2014
72120,3,5,2014
72121,3,5,2014
72122,3,5,2014
72123,3,5,2014
72124,3,5,2014
72125,3,5,2014
72126,3,5,2014
72127,3,5,2014
72128,3,5,2014
72129,4,5,2014
72130,4,5,2014
72131,4,5,2014
72132,4,5,2014
72133,4,5,2014
72134,4,5,2014
72135,4,5,2014
72136,4,5,2014
72137,4,5,2014
72138,4,5,2014
72139,4,5,2014
72140,4,5,2014
72141,4,5,2014
72142,4,5,2014
72143,4,5,2014
72144,4,5,2014
72145,4,5,2014
72146,4,5,2014
72147,4,5,2014
72148,4,5,2014
72149,4,5,2014
72150,4,5,2014
72151,4,5,2014
72152,4,5,2014
72153,4,5,2014
72154,4,5,2014
72155,4,5,2014
72156,4,5,2014
72157,4,5,2014
72158,4,5,2014
72159,4,5,2014
72160,4,5,2014
72161,4,5,2014
72162,4,5,2014
72163,4,5,2014
72164,4,5,2014
72165,4,5,2014
72166,4,5,2014
72167,4,5,2014
72168,4,5,2014
72169,4,5,2014
72170,4,5,2014
72171,4,5,2014
72172,4,5,2014
72173,4,5,2014
72174,4,5,2014
72175,4,5,2014
72176,4,5,2014
72177,4,5,2014
72178,4,5,2014
72179,4,5,2014
72180,4,5,2014
72181,4,5,2014
72182,4,5,2014
72183,4,5,2014
72184,4,5,2014
72185,4,5,2014
72186,5,5,2014
72187,5,5,2014
72188,5,5,2014
72189,5,5,2014
72190,5,5,2014
72191,5,5,2014
72192,5,5,2014
72193,5,5,2014
72194,5,5,2014
72195,5,5,2014
72196,5,5,2014
72197,5,5,2014
72198,5,5,2014
72199,5,5,2014
72200,5,5,2014
72201,5,5,2014
72202,5,5,2014
72203,5,5,2014
72204,5,5,2014
72205,5,5,2014
72206,5,5,2014
72207,5,5,2014
72208,5,5,2014
72209,5,5,2014
72210,5,5,2014
72211,5,5,2014
72212,5,5,2014
72213,5,5,2014
72214,5,5,2014
72215,5,5,2014
72216,5,5,2014
72217,5,5,2014
72218,5,5,2014
72219,5,5,2014
72220,5,5,2014
72221,5,5,2014
72222,5,5,2014
72223,5,5,2014
72224,5,5,2014
72225,5,5,2014
72226,5,5,2014
72227,5,5,2014
72228,5,5,2014
72229,5,5,2014
72230,5,5,2014
72231,5,5,2014
72232,5,5,2014
72233,5,5,2014
72234,5,5,2014
72235,5,5,2014
72236,5,5,2014
72237,5,5,2014
72238,5,5,2014
72239,5,5,2014
72240,5,5,2014
72241,5,5,2014
72242,5,5,2014
72243,5,5,2014
72244,5,5,2014
72245,5,5,2014
72246,5,5,2014
72247,5,5,2014
72248,5,5,2014
72249,5,5,2014
72250,5,5,2014
72251,5,5,2014
72252,5,5,2014
72253,5,5,2014
72254,5,5,2014
72255,5,5,2014
72256,5,5,2014
72257,5,5,2014
72258,5,5,2014
72259,5,5,2014
72260,5,5,2014
72261,5,5,2014
72262,5,5,2014
72263,5,5,2014
72264,5,5,2014
72265,5,5,2014
72266,5,5,2014
72267,5,5,2014
72268,5,5,2014
72269,5,5,2014
72270,5,5,2014
72271,6,5,2014
72272,6,5,2014
72273,6,5,2014
72274,6,5,2014
72275,6,5,2014
72276,6,5,2014
72277,6,5,2014
72278,6,5,2014
72279,6,5,2014
72280,6,5,2014
72281,6,5,2014
72282,6,5,2014
72283,6,5,2014
72284,6,5,2014
72285,6,5,2014
72286,6,5,2014
72287,6,5,2014
72288,6,5,2014
72289,6,5,2014
72290,6,5,2014
72291,6,5,2014
72292,6,5,2014
72293,6,5,2014
72294,6,5,2014
72295,6,5,2014
72296,6,5,2014
72297,6,5,2014
72298,6,5,2014
72299,6,5,2014
72300,6,5,2014
72301,6,5,2014
72302,6,5,2014
72303,6,5,2014
72304,6,5,2014
72305,6,5,2014
72306,6,5,2014
72307,6,5,2014
72308,6,5,2014
72309,6,5,2014
72310,6,5,2014
72311,6,5,2014
72312,6,5,2014
72313,6,5,2014
72314,6,5,2014
72315,6,5,2014
72316,6,5,2014
72317,6,5,2014
72318,6,5,2014
72319,6,5,2014
72320,6,5,2014
72321,6,5,2014
72322,6,5,2014
72323,6,5,2014
72324,6,5,2014
72325,6,5,2014
72326,6,5,2014
72327,6,5,2014
72328,6,5,2014
72329,6,5,2014
72330,6,5,2014
72331,6,5,2014
72332,6,5,2014
72333,6,5,2014
72334,6,5,2014
72335,6,5,2014
72336,6,5,2014
72337,6,5,2014
72338,6,5,2014
72339,6,5,2014
72340,6,5,2014
72341,6,5,2014
72342,6,5,2014
72343,6,5,2014
72344,6,5,2014
72345,6,5,2014
72346,6,5,2014
72347,6,5,2014
72348,6,5,2014
72349,6,5,2014
72350,6,5,2014
72351,6,5,2014
72352,6,5,2014
72353,6,5,2014
72354,6,5,2014
72355,6,5,2014
72356,6,5,2014
72357,6,5,2014
72358,7,5,2014
72359,7,5,2014
72360,7,5,2014
72361,7,5,2014
72362,7,5,2014
72363,7,5,2014
72364,7,5,2014
72365,7,5,2014
72366,7,5,2014
72367,7,5,2014
72368,7,5,2014
72369,7,5,2014
72370,7,5,2014
72371,7,5,2014
72372,7,5,2014
72373,7,5,2014
72374,7,5,2014
72375,7,5,2014
72376,7,5,2014
72377,7,5,2014
72378,7,5,2014
72379,7,5,2014
72380,7,5,2014
72381,7,5,2014
72382,7,5,2014
72383,7,5,2014
72384,7,5,2014
72385,7,5,2014
72386,7,5,2014
72387,7,5,2014
72388,7,5,2014
72389,7,5,2014
72390,7,5,2014
72391,7,5,2014
72392,7,5,2014
72393,7,5,2014
72394,7,5,2014
72395,7,5,2014
72396,7,5,2014
72397,7,5,2014
72398,7,5,2014
72399,7,5,2014
72400,7,5,2014
72401,7,5,2014
72402,7,5,2014
72403,7,5,2014
72404,7,5,2014
72405,7,5,2014
72406,7,5,2014
72407,7,5,2014
72408,7,5,2014
72409,7,5,2014
72410,7,5,2014
72411,7,5,2014
72412,7,5,2014
72413,7,5,2014
72414,7,5,2014
72415,7,5,2014
72416,7,5,2014
72417,7,5,2014
72418,7,5,2014
72419,7,5,2014
72420,7,5,2014
72421,7,5,2014
72422,7,5,2014
72423,7,5,2014
72424,7,5,2014
72425,7,5,2014
72426,7,5,2014
72427,7,5,2014
72428,7,5,2014
72429,7,5,2014
72430,7,5,2014
72431,7,5,2014
72432,7,5,2014
72433,7,5,2014
72434,7,5,2014
72435,7,5,2014
72436,7,5,2014
72437,7,5,2014
72438,7,5,2014
72439,7,5,2014
72440,8,5,2014
72441,8,5,2014
72442,8,5,2014
72443,8,5,2014
72444,8,5,2014
72445,8,5,2014
72446,8,5,2014
72447,8,5,2014
72448,8,5,2014
72449,8,5,2014
72450,8,5,2014
72451,8,5,2014
72452,8,5,2014
72453,8,5,2014
72454,8,5,2014
72455,8,5,2014
72456,8,5,2014
72457,8,5,2014
72458,8,5,2014
72459,8,5,2014
72460,8,5,2014
72461,8,5,2014
72462,8,5,2014
72463,8,5,2014
72464,8,5,2014
72465,8,5,2014
72466,8,5,2014
72467,8,5,2014
72468,8,5,2014
72469,8,5,2014
72470,8,5,2014
72471,8,5,2014
72472,8,5,2014
72473,8,5,2014
72474,8,5,2014
72475,8,5,2014
72476,8,5,2014
72477,8,5,2014
72478,8,5,2014
72479,8,5,2014
72480,8,5,2014
72481,8,5,2014
72482,8,5,2014
72483,8,5,2014
72484,8,5,2014
72485,8,5,2014
72486,8,5,2014
72487,8,5,2014
72488,8,5,2014
72489,8,5,2014
72490,8,5,2014
72491,8,5,2014
72492,8,5,2014
72493,8,5,2014
72494,8,5,2014
72495,8,5,2014
72496,8,5,2014
72497,8,5,2014
72498,8,5,2014
72499,8,5,2014
72500,8,5,2014
72501,8,5,2014
72502,8,5,2014
72503,8,5,2014
72504,8,5,2014
72505,8,5,2014
72506,8,5,2014
72507,8,5,2014
72508,8,5,2014
72509,8,5,2014
72510,8,5,2014
72511,8,5,2014
72512,8,5,2014
72513,8,5,2014
72514,9,5,2014
72515,9,5,2014
72516,9,5,2014
72517,9,5,2014
72518,9,5,2014
72519,9,5,2014
72520,9,5,2014
72521,9,5,2014
72522,9,5,2014
72523,9,5,2014
72524,9,5,2014
72525,9,5,2014
72526,9,5,2014
72527,9,5,2014
72528,9,5,2014
72529,9,5,2014
72530,9,5,2014
72531,9,5,2014
72532,9,5,2014
72533,9,5,2014
72534,9,5,2014
72535,9,5,2014
72536,9,5,2014
72537,9,5,2014
72538,9,5,2014
72539,9,5,2014
72540,9,5,2014
72541,9,5,2014
72542,9,5,2014
72543,9,5,2014
72544,9,5,2014
72545,9,5,2014
72546,9,5,2014
72547,9,5,2014
72548,9,5,2014
72549,9,5,2014
72550,9,5,2014
72551,9,5,2014
72552,9,5,2014
72553,9,5,2014
72554,9,5,2014
72555,9,5,2014
72556,9,5,2014
72557,9,5,2014
72558,9,5,2014
72559,9,5,2014
72560,9,5,2014
72561,9,5,2014
72562,9,5,2014
72563,9,5,2014
72564,9,5,2014
72565,9,5,2014
72566,9,5,2014
72567,9,5,2014
72568,9,5,2014
72569,9,5,2014
72570,9,5,2014
72571,9,5,2014
72572,9,5,2014
72573,9,5,2014
72574,9,5,2014
72575,9,5,2014
72576,9,5,2014
72577,9,5,2014
72578,9,5,2014
72579,9,5,2014
72580,9,5,2014
72581,9,5,2014
72582,10,5,2014
72583,10,5,2014
72584,10,5,2014
72585,10,5,2014
72586,10,5,2014
72587,10,5,2014
72588,10,5,2014
72589,10,5,2014
72590,10,5,2014
72591,10,5,2014
72592,10,5,2014
72593,10,5,2014
72594,10,5,2014
72595,10,5,2014
72596,10,5,2014
72597,10,5,2014
72598,10,5,2014
72599,10,5,2014
72600,10,5,2014
72601,10,5,2014
72602,10,5,2014
72603,10,5,2014
72604,10,5,2014
72605,10,5,2014
72606,10,5,2014
72607,10,5,2014
72608,10,5,2014
72609,10,5,2014
72610,10,5,2014
72611,10,5,2014
72612,10,5,2014
72613,10,5,2014
72614,10,5,2014
72615,10,5,2014
72616,10,5,2014
72617,10,5,2014
72618,10,5,2014
72619,10,5,2014
72620,10,5,2014
72621,10,5,2014
72622,10,5,2014
72623,10,5,2014
72624,10,5,2014
72625,10,5,2014
72626,10,5,2014
72627,10,5,2014
72628,10,5,2014
72629,10,5,2014
72630,10,5,2014
72631,10,5,2014
72632,10,5,2014
72633,10,5,2014
72634,10,5,2014
72635,10,5,2014
72636,10,5,2014
72637,10,5,2014
72638,10,5,2014
72639,10,5,2014
72640,10,5,2014
72641,11,5,2014
72642,11,5,2014
72643,11,5,2014
72644,11,5,2014
72645,11,5,2014
72646,11,5,2014
72647,11,5,2014
72648,11,5,2014
72649,11,5,2014
72650,11,5,2014
72651,11,5,2014
72652,11,5,2014
72653,11,5,2014
72654,11,5,2014
72655,11,5,2014
72656,11,5,2014
72657,11,5,2014
72658,11,5,2014
72659,11,5,2014
72660,11,5,2014
72661,11,5,2014
72662,11,5,2014
72663,11,5,2014
72664,11,5,2014
72665,11,5,2014
72666,11,5,2014
72667,11,5,2014
72668,11,5,2014
72669,11,5,2014
72670,11,5,2014
72671,11,5,2014
72672,11,5,2014
72673,11,5,2014
72674,11,5,2014
72675,11,5,2014
72676,11,5,2014
72677,11,5,2014
72678,11,5,2014
72679,11,5,2014
72680,11,5,2014
72681,11,5,2014
72682,11,5,2014
72683,11,5,2014
72684,11,5,2014
72685,11,5,2014
72686,11,5,2014
72687,11,5,2014
72688,11,5,2014
72689,11,5,2014
72690,11,5,2014
72691,11,5,2014
72692,11,5,2014
72693,11,5,2014
72694,11,5,2014
72695,11,5,2014
72696,11,5,2014
72697,11,5,2014
72698,11,5,2014
72699,11,5,2014
72700,11,5,2014
72701,11,5,2014
72702,11,5,2014
72703,11,5,2014
72704,11,5,2014
72705,11,5,2014
72706,11,5,2014
72707,11,5,2014
72708,11,5,2014
72709,11,5,2014
72710,11,5,2014
72711,11,5,2014
72712,11,5,2014
72713,11,5,2014
72714,11,5,2014
72715,11,5,2014
72716,11,5,2014
72717,11,5,2014
72718,11,5,2014
72719,11,5,2014
72720,11,5,2014
72721,11,5,2014
72722,11,5,2014
72723,11,5,2014
72724,11,5,2014
72725,11,5,2014
72726,11,5,2014
72727,12,5,2014
72728,12,5,2014
72729,12,5,2014
72730,12,5,2014
72731,12,5,2014
72732,12,5,2014
72733,12,5,2014
72734,12,5,2014
72735,12,5,2014
72736,12,5,2014
72737,12,5,2014
72738,12,5,2014
72739,12,5,2014
72740,12,5,2014
72741,12,5,2014
72742,12,5,2014
72743,12,5,2014
72744,12,5,2014
72745,12,5,2014
72746,12,5,2014
72747,12,5,2014
72748,12,5,2014
72749,12,5,2014
72750,12,5,2014
72751,12,5,2014
72752,12,5,2014
72753,12,5,2014
72754,12,5,2014
72755,12,5,2014
72756,12,5,2014
72757,12,5,2014
72758,12,5,2014
72759,12,5,2014
72760,12,5,2014
72761,12,5,2014
72762,12,5,2014
72763,12,5,2014
72764,12,5,2014
72765,12,5,2014
72766,12,5,2014
72767,12,5,2014
72768,12,5,2014
72769,12,5,2014
72770,12,5,2014
72771,12,5,2014
72772,12,5,2014
72773,12,5,2014
72774,12,5,2014
72775,12,5,2014
72776,12,5,2014
72777,12,5,2014
72778,12,5,2014
72779,12,5,2014
72780,12,5,2014
72781,12,5,2014
72782,12,5,2014
72783,12,5,2014
72784,12,5,2014
72785,12,5,2014
72786,12,5,2014
72787,12,5,2014
72788,12,5,2014
72789,13,5,2014
72790,13,5,2014
72791,13,5,2014
72792,13,5,2014
72793,13,5,2014
72794,13,5,2014
72795,13,5,2014
72796,13,5,2014
72797,13,5,2014
72798,13,5,2014
72799,13,5,2014
72800,13,5,2014
72801,13,5,2014
72802,13,5,2014
72803,13,5,2014
72804,13,5,2014
72805,13,5,2014
72806,13,5,2014
72807,13,5,2014
72808,13,5,2014
72809,13,5,2014
72810,13,5,2014
72811,13,5,2014
72812,13,5,2014
72813,13,5,2014
72814,13,5,2014
72815,13,5,2014
72816,13,5,2014
72817,13,5,2014
72818,13,5,2014
72819,13,5,2014
72820,13,5,2014
72821,13,5,2014
72822,13,5,2014
72823,13,5,2014
72824,13,5,2014
72825,13,5,2014
72826,13,5,2014
72827,13,5,2014
72828,13,5,2014
72829,13,5,2014
72830,13,5,2014
72831,13,5,2014
72832,13,5,2014
72833,13,5,2014
72834,13,5,2014
72835,13,5,2014
72836,13,5,2014
72837,13,5,2014
72838,13,5,2014
72839,13,5,2014
72840,13,5,2014
72841,13,5,2014
72842,13,5,2014
72843,13,5,2014
72844,13,5,2014
72845,13,5,2014
72846,13,5,2014
72847,13,5,2014
72848,13,5,2014
72849,13,5,2014
72850,14,5,2014
72851,14,5,2014
72852,14,5,2014
72853,14,5,2014
72854,14,5,2014
72855,14,5,2014
72856,14,5,2014
72857,14,5,2014
72858,14,5,2014
72859,14,5,2014
72860,14,5,2014
72861,14,5,2014
72862,14,5,2014
72863,14,5,2014
72864,14,5,2014
72865,14,5,2014
72866,14,5,2014
72867,14,5,2014
72868,14,5,2014
72869,14,5,2014
72870,14,5,2014
72871,14,5,2014
72872,14,5,2014
72873,14,5,2014
72874,14,5,2014
72875,14,5,2014
72876,14,5,2014
72877,14,5,2014
72878,14,5,2014
72879,14,5,2014
72880,14,5,2014
72881,14,5,2014
72882,14,5,2014
72883,14,5,2014
72884,14,5,2014
72885,14,5,2014
72886,14,5,2014
72887,14,5,2014
72888,14,5,2014
72889,14,5,2014
72890,14,5,2014
72891,14,5,2014
72892,14,5,2014
72893,14,5,2014
72894,14,5,2014
72895,14,5,2014
72896,14,5,2014
72897,14,5,2014
72898,14,5,2014
72899,14,5,2014
72900,14,5,2014
72901,14,5,2014
72902,14,5,2014
72903,14,5,2014
72904,14,5,2014
72905,14,5,2014
72906,14,5,2014
72907,14,5,2014
72908,14,5,2014
72909,14,5,2014
72910,14,5,2014
72911,14,5,2014
72912,14,5,2014
72913,14,5,2014
72914,14,5,2014
72915,14,5,2014
72916,14,5,2014
72917,14,5,2014
72918,14,5,2014
72919,14,5,2014
72920,14,5,2014
72921,14,5,2014
72922,14,5,2014
72923,14,5,2014
72924,14,5,2014
72925,14,5,2014
72926,14,5,2014
72927,14,5,2014
72928,14,5,2014
72929,14,5,2014
72930,14,5,2014
72931,14,5,2014
72932,14,5,2014
72933,14,5,2014
72934,14,5,2014
72935,14,5,2014
72936,14,5,2014
72937,14,5,2014
72938,14,5,2014
72939,14,5,2014
72940,14,5,2014
72941,14,5,2014
72942,14,5,2014
72943,14,5,2014
72944,14,5,2014
72945,14,5,2014
72946,14,5,2014
72947,14,5,2014
72948,14,5,2014
72949,14,5,2014
72950,14,5,2014
72951,14,5,2014
72952,15,5,2014
72953,15,5,2014
72954,15,5,2014
72955,15,5,2014
72956,15,5,2014
72957,15,5,2014
72958,15,5,2014
72959,15,5,2014
72960,15,5,2014
72961,15,5,2014
72962,15,5,2014
72963,15,5,2014
72964,15,5,2014
72965,15,5,2014
72966,15,5,2014
72967,15,5,2014
72968,15,5,2014
72969,15,5,2014
72970,15,5,2014
72971,15,5,2014
72972,15,5,2014
72973,15,5,2014
72974,15,5,2014
72975,15,5,2014
72976,15,5,2014
72977,15,5,2014
72978,15,5,2014
72979,15,5,2014
72980,15,5,2014
72981,15,5,2014
72982,15,5,2014
72983,15,5,2014
72984,15,5,2014
72985,15,5,2014
72986,15,5,2014
72987,15,5,2014
72988,15,5,2014
72989,15,5,2014
72990,15,5,2014
72991,15,5,2014
72992,15,5,2014
72993,15,5,2014
72994,15,5,2014
72995,15,5,2014
72996,15,5,2014
72997,15,5,2014
72998,15,5,2014
72999,15,5,2014
73000,15,5,2014
73001,15,5,2014
73002,15,5,2014
73003,15,5,2014
73004,15,5,2014
73005,15,5,2014
73006,15,5,2014
73007,15,5,2014
73008,15,5,2014
73009,15,5,2014
73010,15,5,2014
73011,15,5,2014
73012,15,5,2014
73013,15,5,2014
73014,15,5,2014
73015,15,5,2014
73016,15,5,2014
73017,15,5,2014
73018,15,5,2014
73019,15,5,2014
73020,15,5,2014
73021,15,5,2014
73022,15,5,2014
73023,15,5,2014
73024,15,5,2014
73025,15,5,2014
73026,15,5,2014
73027,15,5,2014
73028,15,5,2014
73029,15,5,2014
73030,15,5,2014
73031,15,5,2014
73032,15,5,2014
73033,16,5,2014
73034,16,5,2014
73035,16,5,2014
73036,16,5,2014
73037,16,5,2014
73038,16,5,2014
73039,16,5,2014
73040,16,5,2014
73041,16,5,2014
73042,16,5,2014
73043,16,5,2014
73044,16,5,2014
73045,16,5,2014
73046,16,5,2014
73047,16,5,2014
73048,16,5,2014
73049,16,5,2014
73050,16,5,2014
73051,16,5,2014
73052,16,5,2014
73053,16,5,2014
73054,16,5,2014
73055,16,5,2014
73056,16,5,2014
73057,16,5,2014
73058,16,5,2014
73059,16,5,2014
73060,16,5,2014
73061,16,5,2014
73062,16,5,2014
73063,16,5,2014
73064,16,5,2014
73065,16,5,2014
73066,16,5,2014
73067,16,5,2014
73068,16,5,2014
73069,16,5,2014
73070,16,5,2014
73071,16,5,2014
73072,16,5,2014
73073,16,5,2014
73074,16,5,2014
73075,16,5,2014
73076,16,5,2014
73077,16,5,2014
73078,16,5,2014
73079,16,5,2014
73080,16,5,2014
73081,16,5,2014
73082,16,5,2014
73083,16,5,2014
73084,16,5,2014
73085,16,5,2014
73086,16,5,2014
73087,16,5,2014
73088,16,5,2014
73089,16,5,2014
73090,16,5,2014
73091,16,5,2014
73092,16,5,2014
73093,16,5,2014
73094,16,5,2014
73095,16,5,2014
73096,16,5,2014
73097,16,5,2014
73098,17,5,2014
73099,17,5,2014
73100,17,5,2014
73101,17,5,2014
73102,17,5,2014
73103,17,5,2014
73104,17,5,2014
73105,17,5,2014
73106,17,5,2014
73107,17,5,2014
73108,17,5,2014
73109,17,5,2014
73110,17,5,2014
73111,17,5,2014
73112,17,5,2014
73113,17,5,2014
73114,17,5,2014
73115,17,5,2014
73116,17,5,2014
73117,17,5,2014
73118,17,5,2014
73119,17,5,2014
73120,17,5,2014
73121,17,5,2014
73122,17,5,2014
73123,17,5,2014
73124,17,5,2014
73125,17,5,2014
73126,17,5,2014
73127,17,5,2014
73128,17,5,2014
73129,17,5,2014
73130,17,5,2014
73131,17,5,2014
73132,17,5,2014
73133,17,5,2014
73134,17,5,2014
73135,17,5,2014
73136,17,5,2014
73137,17,5,2014
73138,17,5,2014
73139,17,5,2014
73140,17,5,2014
73141,17,5,2014
73142,17,5,2014
73143,17,5,2014
73144,17,5,2014
73145,17,5,2014
73146,17,5,2014
73147,17,5,2014
73148,17,5,2014
73149,17,5,2014
73150,17,5,2014
73151,17,5,2014
73152,17,5,2014
73153,17,5,2014
73154,17,5,2014
73155,17,5,2014
73156,17,5,2014
73157,17,5,2014
73158,17,5,2014
73159,17,5,2014
73160,17,5,2014
73161,17,5,2014
73162,17,5,2014
73163,17,5,2014
73164,17,5,2014
73165,17,5,2014
73166,17,5,2014
73167,17,5,2014
73168,17,5,2014
73169,17,5,2014
73170,17,5,2014
73171,17,5,2014
73172,17,5,2014
73173,17,5,2014
73174,17,5,2014
73175,17,5,2014
73176,17,5,2014
73177,17,5,2014
73178,17,5,2014
73179,17,5,2014
73180,17,5,2014
73181,17,5,2014
73182,17,5,2014
73183,17,5,2014
73184,18,5,2014
73185,18,5,2014
73186,18,5,2014
73187,18,5,2014
73188,18,5,2014
73189,18,5,2014
73190,18,5,2014
73191,18,5,2014
73192,18,5,2014
73193,18,5,2014
73194,18,5,2014
73195,18,5,2014
73196,18,5,2014
73197,18,5,2014
73198,18,5,2014
73199,18,5,2014
73200,18,5,2014
73201,18,5,2014
73202,18,5,2014
73203,18,5,2014
73204,18,5,2014
73205,18,5,2014
73206,18,5,2014
73207,18,5,2014
73208,18,5,2014
73209,18,5,2014
73210,18,5,2014
73211,18,5,2014
73212,18,5,2014
73213,18,5,2014
73214,18,5,2014
73215,18,5,2014
73216,18,5,2014
73217,18,5,2014
73218,18,5,2014
73219,18,5,2014
73220,18,5,2014
73221,18,5,2014
73222,18,5,2014
73223,18,5,2014
73224,18,5,2014
73225,18,5,2014
73226,18,5,2014
73227,18,5,2014
73228,18,5,2014
73229,18,5,2014
73230,18,5,2014
73231,18,5,2014
73232,18,5,2014
73233,18,5,2014
73234,18,5,2014
73235,18,5,2014
73236,18,5,2014
73237,18,5,2014
73238,18,5,2014
73239,18,5,2014
73240,18,5,2014
73241,18,5,2014
73242,18,5,2014
73243,18,5,2014
73244,18,5,2014
73245,18,5,2014
73246,18,5,2014
73247,18,5,2014
73248,18,5,2014
73249,18,5,2014
73250,18,5,2014
73251,18,5,2014
73252,18,5,2014
73253,18,5,2014
73254,18,5,2014
73255,18,5,2014
73256,19,5,2014
73257,19,5,2014
73258,19,5,2014
73259,19,5,2014
73260,19,5,2014
73261,19,5,2014
73262,19,5,2014
73263,19,5,2014
73264,19,5,2014
73265,19,5,2014
73266,19,5,2014
73267,19,5,2014
73268,19,5,2014
73269,19,5,2014
73270,19,5,2014
73271,19,5,2014
73272,19,5,2014
73273,19,5,2014
73274,19,5,2014
73275,19,5,2014
73276,19,5,2014
73277,19,5,2014
73278,19,5,2014
73279,19,5,2014
73280,19,5,2014
73281,19,5,2014
73282,19,5,2014
73283,19,5,2014
73284,19,5,2014
73285,19,5,2014
73286,19,5,2014
73287,19,5,2014
73288,19,5,2014
73289,19,5,2014
73290,19,5,2014
73291,19,5,2014
73292,19,5,2014
73293,19,5,2014
73294,19,5,2014
73295,19,5,2014
73296,19,5,2014
73297,19,5,2014
73298,19,5,2014
73299,19,5,2014
73300,19,5,2014
73301,19,5,2014
73302,19,5,2014
73303,19,5,2014
73304,19,5,2014
73305,19,5,2014
73306,19,5,2014
73307,19,5,2014
73308,19,5,2014
73309,19,5,2014
73310,19,5,2014
73311,19,5,2014
73312,19,5,2014
73313,19,5,2014
73314,19,5,2014
73315,19,5,2014
73316,19,5,2014
73317,19,5,2014
73318,19,5,2014
73319,19,5,2014
73320,19,5,2014
73321,19,5,2014
73322,19,5,2014
73323,19,5,2014
73324,19,5,2014
73325,19,5,2014
73326,19,5,2014
73327,19,5,2014
73328,19,5,2014
73329,19,5,2014
73330,19,5,2014
73331,19,5,2014
73332,19,5,2014
73333,19,5,2014
73334,19,5,2014
73335,19,5,2014
73336,19,5,2014
73337,19,5,2014
73338,20,5,2014
73339,20,5,2014
73340,20,5,2014
73341,20,5,2014
73342,20,5,2014
73343,20,5,2014
73344,20,5,2014
73345,20,5,2014
73346,20,5,2014
73347,20,5,2014
73348,20,5,2014
73349,20,5,2014
73350,20,5,2014
73351,20,5,2014
73352,20,5,2014
73353,20,5,2014
73354,20,5,2014
73355,20,5,2014
73356,20,5,2014
73357,20,5,2014
73358,20,5,2014
73359,20,5,2014
73360,20,5,2014
73361,20,5,2014
73362,20,5,2014
