customerid,personid,storeid,territoryid,rowguid,modifieddate
29093,19291,None,9,452b8b1d-6a61-4a6a-9b6c-38efebecbeff,2014-09-12 11:15:07.263000
29094,5542,None,9,cf869e03-a9f4-4f1d-9ee2-230f61517cba,2014-09-12 11:15:07.263000
29095,12410,None,9,00a6fb3b-9c75-4cb6-9219-55767e9c30bb,2014-09-12 11:15:07.263000
29096,9476,None,9,21cd6a08-476e-41b7-9b3a-40d381e9250d,2014-09-12 11:15:07.263000
29097,3728,None,9,e954d10d-1cdb-43af-9784-cc5bc7ef87a4,2014-09-12 11:15:07.263000
29098,15654,None,9,da9393f0-1924-4d7d-b8a2-7078eeccad92,2014-09-12 11:15:07.263000
29099,17167,None,9,5dc84e76-f7af-4b5a-8ea3-bef4ca1485bc,2014-09-12 11:15:07.263000
29100,7427,None,9,c482f8d2-df16-4928-9d46-c25f564d185f,2014-09-12 11:15:07.263000
29101,13794,None,9,26ffc7fb-c3cf-48c0-8ad3-31f951b84dc9,2014-09-12 11:15:07.263000
29102,10064,None,9,e10fdbf6-82e9-4d9a-844e-3d78fd4c9e24,2014-09-12 11:15:07.263000
29103,5172,None,9,a862d50a-cc15-45c4-af12-2b558a809f67,2014-09-12 11:15:07.263000
29104,5973,None,6,77d37187-1c68-471e-945d-1936fd58c569,2014-09-12 11:15:07.263000
29105,4924,None,4,e88a3ad9-7ab3-4ec4-8c08-fe0b5dbef899,2014-09-12 11:15:07.263000
29106,9192,None,4,bb211f90-9e49-4903-a8e0-e3f33dae885b,2014-09-12 11:15:07.263000
29107,8452,None,4,54ec9c11-3e8b-4cb1-88af-9375b31e2cd8,2014-09-12 11:15:07.263000
29108,4370,None,4,de2b5e6c-e81b-4330-a44a-3e1b20c02ece,2014-09-12 11:15:07.263000
29109,11910,None,4,d98ca7ce-9920-4969-ac9e-bf472f315e14,2014-09-12 11:15:07.263000
29110,10742,None,4,dddc5ca8-6782-4257-a249-8dce94c37702,2014-09-12 11:15:07.263000
29111,5353,None,4,34c1b79e-335f-4489-8c56-8cb302fc94e2,2014-09-12 11:15:07.263000
29112,13640,None,4,52656b2a-43a0-4c69-baf7-982ef87f82e3,2014-09-12 11:15:07.263000
29113,19809,None,9,06b730a0-e6e8-45a9-8212-84f50bb506c5,2014-09-12 11:15:07.263000
29114,7927,None,9,23b84d48-91fc-4795-b707-76bb8b6f7ded,2014-09-12 11:15:07.263000
29115,6354,None,9,a8fe9993-10d3-4602-8324-2efa29d60ddc,2014-09-12 11:15:07.263000
29116,18228,None,9,e29dc590-a231-424f-8a4a-8902db6de578,2014-09-12 11:15:07.263000
29117,5725,None,9,092ac33f-bcd3-4ed0-911a-c65b41a77bf7,2014-09-12 11:15:07.263000
29118,6116,None,9,d8561340-be0a-4363-89d2-5f0e306f8028,2014-09-12 11:15:07.263000
29119,14429,None,9,6f4a5001-1a2a-47d1-91a9-00a8933224c8,2014-09-12 11:15:07.263000
29120,11123,None,9,74216ae9-47f0-4a99-804f-33bdeb14d55d,2014-09-12 11:15:07.263000
29121,19945,None,9,1f939e0a-6ef4-48e7-a985-7037b015dbb2,2014-09-12 11:15:07.263000
29122,20032,None,9,c14df977-27b4-4fc7-b90f-bcbb73ece86a,2014-09-12 11:15:07.263000
29123,8487,None,9,64bcbbe2-8c99-459c-9d67-034b90b2130b,2014-09-12 11:15:07.263000
29124,15709,None,6,ff341e9d-6bdb-49fb-8332-7b1e22609926,2014-09-12 11:15:07.263000
29125,9117,None,1,80d5c0b3-da6d-43df-871e-57c114210a9f,2014-09-12 11:15:07.263000
29126,20256,None,4,d89a8b06-9c0b-4f3a-a507-f51416b1a2ef,2014-09-12 11:15:07.263000
29127,15106,None,4,9a2c4aa7-9cec-484b-bcb2-53948dab12a1,2014-09-12 11:15:07.263000
29128,20116,None,4,41b0b394-171a-4337-86f6-68a330c452d8,2014-09-12 11:15:07.263000
29129,14064,None,4,48aa14cc-ba59-47d8-b898-a1810e615dc4,2014-09-12 11:15:07.263000
29130,13047,None,6,91a03242-29bb-4ef2-ae8d-1f0f94b0f9d7,2014-09-12 11:15:07.263000
29131,6898,None,4,8d1da55b-16a4-463c-8541-549252a35749,2014-09-12 11:15:07.263000
29132,19194,None,4,65d1ee93-8318-4f00-a14e-bc6cb8a018f2,2014-09-12 11:15:07.263000
29133,10492,None,1,fd948736-7560-41e4-8ef1-ae2ebbf48605,2014-09-12 11:15:07.263000
29134,11712,None,1,8222bc16-abbc-46bf-84d6-4b8fcf08a19a,2014-09-12 11:15:07.263000
29135,17573,None,6,34198b04-9111-445e-981d-423eef763e43,2014-09-12 11:15:07.263000
29136,6799,None,4,a946d462-0d54-4287-a8a4-017fe7b81ac2,2014-09-12 11:15:07.263000
29137,17572,None,6,dec197cb-b2a1-4867-afcf-ca38d5b4e4f6,2014-09-12 11:15:07.263000
29138,13728,None,4,f092a6dc-5538-45b0-8e05-c1514f1a7e71,2014-09-12 11:15:07.263000
29139,7365,None,4,7342319b-c57d-4cd9-b2e7-50d5501ecfaa,2014-09-12 11:15:07.263000
29140,14308,None,1,64ecc253-aac6-47d8-9909-0ab2c6df72ca,2014-09-12 11:15:07.263000
29141,4999,None,4,749f054c-2d44-486d-bb19-43addbe993f9,2014-09-12 11:15:07.263000
29142,12406,None,4,ab36f616-b1e6-4e0f-9162-935154fdc82c,2014-09-12 11:15:07.263000
29143,19646,None,4,61369ecc-d4a9-48d7-8ee2-2f10ffe364da,2014-09-12 11:15:07.263000
29144,6929,None,1,4b288a47-62e1-4989-abc3-f67590d0a91a,2014-09-12 11:15:07.263000
29145,8263,None,1,b58e6c94-b1bc-4358-b4e3-c6ddb70c494e,2014-09-12 11:15:07.263000
29146,13869,None,1,d84284fc-a53e-450f-8684-bc13d4f77c06,2014-09-12 11:15:07.263000
29147,9554,None,1,14079a9f-4336-4739-85d1-0e6995476491,2014-09-12 11:15:07.263000
29148,8779,None,4,20cb9682-dc32-4617-b10d-db1fb76a8d3f,2014-09-12 11:15:07.263000
29149,8748,None,6,2448f95d-5666-4a63-8251-ea1ff00a84c8,2014-09-12 11:15:07.263000
29150,13090,None,1,bcef9659-0909-470a-89d7-be76dc97084d,2014-09-12 11:15:07.263000
29151,6784,None,4,7ecd53b4-3bce-47f7-b531-67188943d171,2014-09-12 11:15:07.263000
29152,14254,None,6,4e03a10f-dcc1-4dc3-b254-3d5df389654c,2014-09-12 11:15:07.263000
29153,11646,None,4,ae41e74e-d144-4507-aaee-236a66bbb3b2,2014-09-12 11:15:07.263000
29154,13726,None,6,597300d3-bfdb-4e34-9750-dc9d6eaaa6d4,2014-09-12 11:15:07.263000
29155,7961,None,1,255e9f76-3668-4aff-b5a0-8ef711e415cb,2014-09-12 11:15:07.263000
29156,12563,None,4,d2ed7c18-4dcf-4f28-aef9-d89edc7336de,2014-09-12 11:15:07.263000
29157,13961,None,4,5cc81f0e-f4c9-4db2-943a-29e38dcbe822,2014-09-12 11:15:07.263000
29158,4768,None,1,1730ddd7-634d-418d-b0b4-67a35167cdad,2014-09-12 11:15:07.263000
29159,19494,None,6,a6d80110-3657-45a8-9917-dc4a9227dc44,2014-09-12 11:15:07.263000
29160,16802,None,1,89a1af32-ba1d-4eef-bd71-4bb04395dc26,2014-09-12 11:15:07.263000
29161,17445,None,4,d120315b-9ecf-4099-bb87-35c97bce2c7f,2014-09-12 11:15:07.263000
29162,15127,None,1,7bf703ca-fcf8-4de7-950d-99dc82fd9d9c,2014-09-12 11:15:07.263000
29163,15075,None,1,2b100946-39e3-4ecd-809b-96f424b82631,2014-09-12 11:15:07.263000
29164,20476,None,1,d9eaecb6-c809-4867-99eb-8778efc701b7,2014-09-12 11:15:07.263000
29165,6705,None,6,6fb67e08-7a08-407a-a6df-9812a7ffe4f9,2014-09-12 11:15:07.263000
29166,12365,None,4,edb38b0a-2648-489f-bb77-6af697050a80,2014-09-12 11:15:07.263000
29167,12205,None,1,d3d11bee-aa20-4d23-8cdf-cfb6e1e1af7f,2014-09-12 11:15:07.263000
29168,19111,None,4,8ecf0436-76d2-4747-bc53-64182b68e734,2014-09-12 11:15:07.263000
29169,19393,None,1,a71f25c8-cac5-4eda-a0a0-d6433abfaf19,2014-09-12 11:15:07.263000
29170,10263,None,4,7f7a13d5-6a8d-449c-9497-36396c95bafb,2014-09-12 11:15:07.263000
29171,10318,None,1,ba0ce1ce-83c8-4512-a91d-62a4357fb90e,2014-09-12 11:15:07.263000
29172,10591,None,4,a6230143-6179-4dd9-9289-a512345a87af,2014-09-12 11:15:07.263000
29173,13767,None,1,08fbbaeb-68ce-4029-9a59-25f0bc42003d,2014-09-12 11:15:07.263000
29174,4592,None,1,7d7d4d30-947a-4d35-977d-64c95415a581,2014-09-12 11:15:07.263000
29175,15202,None,1,9743b151-8e49-4598-b3db-b9977848b633,2014-09-12 11:15:07.263000
29176,15630,None,6,20679b3e-5763-4e49-b39c-f6a87422c220,2014-09-12 11:15:07.263000
29177,19304,None,4,37654de1-b80c-49ee-b210-9a2442d532e1,2014-09-12 11:15:07.263000
29178,16777,None,9,8322409c-9eea-4d99-918c-f0c81a486e6a,2014-09-12 11:15:07.263000
29179,19674,None,9,c870e663-a5af-4b9f-8a4b-b22d5b40ba5a,2014-09-12 11:15:07.263000
29180,19264,None,9,18ec352d-721d-45a7-96f3-9a0abae1ffac,2014-09-12 11:15:07.263000
29181,14085,None,9,cf3c8dcd-78b4-498a-b662-cb27205265d7,2014-09-12 11:15:07.263000
29182,18107,None,9,ce6f5eb5-0c97-4196-b91b-0a95b0d0f739,2014-09-12 11:15:07.263000
29183,3353,None,9,5b3d6a85-e016-441d-95a6-1f779dcc0653,2014-09-12 11:15:07.263000
29184,10691,None,9,3ebd76ab-3a3e-4e3f-842b-6c62e9a13d6a,2014-09-12 11:15:07.263000
29185,11831,None,9,cee8ac0e-305c-406b-9a71-403273e696fa,2014-09-12 11:15:07.263000
29186,14540,None,9,5de8d2c8-0414-4333-982b-7debdbfcb60b,2014-09-12 11:15:07.263000
29187,7722,None,9,243c1254-5099-42ed-bb98-d1742b2709ea,2014-09-12 11:15:07.263000
29188,13491,None,9,248042bc-a38e-482d-90a1-12dd34052eea,2014-09-12 11:15:07.263000
29189,11168,None,9,391d3ccd-6ae4-470b-8b3b-eb8e5a24b7ba,2014-09-12 11:15:07.263000
29190,3196,None,9,a9f1d089-2e40-4900-a67e-29c210c17eff,2014-09-12 11:15:07.263000
29191,18932,None,9,9a34fae1-d742-4914-b67a-a5de0861f13d,2014-09-12 11:15:07.263000
29192,3493,None,9,7a0b64c0-318d-4a6d-bad4-4621c632bcc5,2014-09-12 11:15:07.263000
29193,12506,None,9,10dce9dc-d94a-40a7-85d5-379c654f3e88,2014-09-12 11:15:07.263000
29194,19649,None,9,6d8130c4-d5b2-4795-8701-7b717936efbc,2014-09-12 11:15:07.263000
29195,11560,None,9,894cb2a9-b0d3-4837-8dbd-b6772a59fa1f,2014-09-12 11:15:07.263000
29196,10242,None,9,a1d0fd73-7373-41d3-a7cc-a9fbb01d586c,2014-09-12 11:15:07.263000
29197,11170,None,6,ad040ee1-5563-403e-b992-5595693edbd2,2014-09-12 11:15:07.263000
29198,8338,None,4,14b80f1a-6ff0-4965-9ddf-1edc31de0af6,2014-09-12 11:15:07.263000
29199,17541,None,4,90e788fd-42a3-432a-8b83-71e587c56117,2014-09-12 11:15:07.263000
29200,15781,None,1,1720ff75-1416-48d5-bbfc-144afd02c95b,2014-09-12 11:15:07.263000
29201,16559,None,4,aaa46ce1-13ce-4aaa-9bd7-1e7ed70dadae,2014-09-12 11:15:07.263000
29202,16892,None,1,b4177db8-db38-4084-96d2-3e64bad9aea6,2014-09-12 11:15:07.263000
29203,2410,None,4,5dcfc2b0-91a8-453f-ad5e-36ae27d70397,2014-09-12 11:15:07.263000
29204,6286,None,1,8db60c28-f41b-4d1c-9364-f3d372739046,2014-09-12 11:15:07.263000
29205,6661,None,4,4e29939d-41f1-427d-b1b9-db386c5a5a42,2014-09-12 11:15:07.263000
29206,18996,None,4,9e8752d9-dcd8-488a-8fc1-059572ca84d4,2014-09-12 11:15:07.263000
29207,8352,None,1,478a0414-0a6f-4b40-b50c-ddb0d5c59431,2014-09-12 11:15:07.263000
29208,10644,None,1,1c325dd5-6559-4c71-b5ab-6fb11c1b24fd,2014-09-12 11:15:07.263000
29209,15632,None,6,41d124e1-02fd-49d5-812e-653a2a86ef44,2014-09-12 11:15:07.263000
29210,14442,None,1,061d0e4a-d368-4646-be3e-4c331b8a0bb0,2014-09-12 11:15:07.263000
29211,3106,None,1,233b5114-75e6-4b38-9329-fdaa41f789d4,2014-09-12 11:15:07.263000
29212,7248,None,1,6c1b16a5-b445-4d50-8871-c890ac9692f1,2014-09-12 11:15:07.263000
29213,4696,None,6,a858d6ab-5551-4c9b-9238-5560011eb236,2014-09-12 11:15:07.263000
29214,18956,None,6,b5c3c95c-21b4-4f4d-adcc-b87ff67710ca,2014-09-12 11:15:07.263000
29215,12795,None,1,ea03c305-5d90-469a-84dc-be00e45dd2e5,2014-09-12 11:15:07.263000
29216,13184,None,1,2b90e46a-91d5-45ac-bab0-6c4c3eb7c914,2014-09-12 11:15:07.263000
29217,12005,None,1,f6f8a4ba-0e94-43ff-a1dd-4c452763a017,2014-09-12 11:15:07.263000
29218,18445,None,1,88413fe1-9293-47e3-898b-144b410a7826,2014-09-12 11:15:07.263000
29219,10172,None,4,cf4c97fb-fe5e-4370-8548-2fa7604d2627,2014-09-12 11:15:07.263000
29220,14081,None,4,7124da31-d9a2-4b5d-b1bd-7922587ee04a,2014-09-12 11:15:07.263000
29221,7534,None,4,03090e5a-0aba-4b6b-a04b-dddd125b4158,2014-09-12 11:15:07.263000
29222,15917,None,4,ec363edf-637c-45da-9786-4fcff2ff61e2,2014-09-12 11:15:07.263000
29223,16123,None,1,244b96c9-45d8-4271-aec1-8b5b82d5a319,2014-09-12 11:15:07.263000
29224,8842,None,4,92163ae1-b704-4dc2-b2d9-097771430197,2014-09-12 11:15:07.263000
29225,18861,None,1,14dcc13a-5870-4647-9b6b-3f554ef4e4ca,2014-09-12 11:15:07.263000
29226,10843,None,1,cc49b715-1e03-4188-85bd-f4a9be358b25,2014-09-12 11:15:07.263000
29227,7903,None,4,2ba9c5c7-9ab6-4929-b870-272638ca8fc1,2014-09-12 11:15:07.263000
29228,9738,None,4,9364d95e-b480-41b9-96de-89669b540202,2014-09-12 11:15:07.263000
29229,14850,None,6,c0e1e027-c80c-43a7-8137-944b14a56852,2014-09-12 11:15:07.263000
29230,20645,None,6,28dd29b1-0e52-4eb2-8ccb-3bb87a4561b3,2014-09-12 11:15:07.263000
29231,7203,None,6,7cf6939c-e611-4af8-8e88-92779061ff00,2014-09-12 11:15:07.263000
29232,12542,None,1,173313a0-fe10-4efe-a78f-211688b5cd39,2014-09-12 11:15:07.263000
29233,8050,None,1,c388db91-8c3a-407b-96b4-1d8215e0bb7d,2014-09-12 11:15:07.263000
29234,17247,None,4,0231f16b-a052-43f2-b8c3-f6dff89ad629,2014-09-12 11:15:07.263000
29235,15356,None,4,e9c55284-482a-4ea6-868a-9fe6ec134f3c,2014-09-12 11:15:07.263000
29236,16955,None,4,9cce1f7e-db10-46e9-9e8e-c3ab5e1b128f,2014-09-12 11:15:07.263000
29237,20509,None,4,50f22dd0-6e0b-49e1-b9c0-40c71f35c468,2014-09-12 11:15:07.263000
29238,13410,None,4,aaa3f8f3-67a4-41ca-a640-55acca057981,2014-09-12 11:15:07.263000
29239,12371,None,4,8d570804-2846-4c2d-a51b-96b93d21174e,2014-09-12 11:15:07.263000
29240,10928,None,6,a1bed4dc-30db-4ac4-94b9-eb54e53d1862,2014-09-12 11:15:07.263000
29241,9290,None,1,bc29f9f9-6ee7-4151-87f4-45de97960235,2014-09-12 11:15:07.263000
29242,4158,None,1,bb663848-e8a5-4f8d-970d-419e20fdb863,2014-09-12 11:15:07.263000
29243,14349,None,4,3e258ba3-dc0a-4040-bb8c-4a3b77165fca,2014-09-12 11:15:07.263000
29244,5274,None,4,3e2e00ac-85a2-4b97-9621-6b80fd03ceb1,2014-09-12 11:15:07.263000
29245,15987,None,4,6ce61916-9028-4f7d-8c85-4592fee2d2f1,2014-09-12 11:15:07.263000
29246,17354,None,4,f7cb7cd3-f6c0-4b02-b574-a35634bdbd88,2014-09-12 11:15:07.263000
29247,8230,None,6,2a35294e-50cf-405d-a801-4326c2d0b414,2014-09-12 11:15:07.263000
29248,17699,None,1,342ebf48-b444-4c23-a99e-a06aef32ff1e,2014-09-12 11:15:07.263000
29249,6247,None,1,83f14ed4-8745-4e44-862b-98e7201cbae2,2014-09-12 11:15:07.263000
29250,18566,None,1,f5195832-47a4-4aef-8d66-e69faae4b8aa,2014-09-12 11:15:07.263000
29251,5748,None,4,a4e1219b-30e1-4157-957c-844ef78c1848,2014-09-12 11:15:07.263000
29252,15583,None,4,15e9b799-0424-4a16-8504-33b2b256d679,2014-09-12 11:15:07.263000
29253,10244,None,4,5f4a5d8d-a584-4370-8c12-dc19920ae092,2014-09-12 11:15:07.263000
29254,9527,None,1,f7544d9f-f485-42e2-8100-1590f9a83861,2014-09-12 11:15:07.263000
29255,5752,None,4,7a50f74f-40b2-4f9d-b132-02bcfe14f5ff,2014-09-12 11:15:07.263000
29256,17276,None,6,4471cbd2-1a66-42c4-8edf-ba49f5f53a8c,2014-09-12 11:15:07.263000
29257,13532,None,4,0dee1691-49c8-4a04-ac90-ef9f44f1795c,2014-09-12 11:15:07.263000
29258,8378,None,1,857d529b-880e-45fc-89f6-544ebc6a8413,2014-09-12 11:15:07.263000
29259,17580,None,6,7f22b847-4934-4ccf-ab60-7006f37b8179,2014-09-12 11:15:07.263000
29260,15611,None,4,cf5def9f-8871-420f-83dc-c5d7431dc4ff,2014-09-12 11:15:07.263000
29261,16017,None,4,ef379611-47ce-4569-86c9-dc5153570a78,2014-09-12 11:15:07.263000
29262,8902,None,1,e79f732c-1949-4711-8799-2c8704d8ba76,2014-09-12 11:15:07.263000
29263,5978,None,4,e58cac4e-13f4-409e-be03-ed148e1a3498,2014-09-12 11:15:07.263000
29264,7956,None,4,51b80714-e3f3-430a-9ec6-68124775237f,2014-09-12 11:15:07.263000
29265,7090,None,4,6b89af4d-0764-467e-8c35-cd8623b28a9c,2014-09-12 11:15:07.263000
29266,4786,None,6,e0e0abae-b953-48d4-8fef-612dd94bd556,2014-09-12 11:15:07.263000
29267,10068,None,6,85ee8743-dbf7-4e1d-bdfb-daf94710b37a,2014-09-12 11:15:07.263000
29268,4618,None,1,b9d3cf50-602a-47a6-85b8-e917f5233254,2014-09-12 11:15:07.263000
29269,7426,None,1,0b0e88ae-9fb8-4cdb-bd9d-51fd1e0ea878,2014-09-12 11:15:07.263000
29270,16804,None,1,7f089db5-f552-45fe-8f9b-f80ed8b4f1bc,2014-09-12 11:15:07.263000
29271,13195,None,1,b13f1a6b-8eab-41a6-8aef-656367c51992,2014-09-12 11:15:07.263000
29272,16984,None,4,bbbbe836-1973-48f1-802e-813e4dc9d548,2014-09-12 11:15:07.263000
29273,16619,None,4,efcb8038-86be-4586-8752-93986d8c5509,2014-09-12 11:15:07.263000
29274,4117,None,4,aa2124c4-d25d-46c6-868a-c241ae0ec3c0,2014-09-12 11:15:07.263000
29275,12146,None,4,b1a48678-6429-4bfa-8716-cbf04a963c6a,2014-09-12 11:15:07.263000
29276,2889,None,1,5fb11aed-0d68-41fa-8933-8e864e59eade,2014-09-12 11:15:07.263000
29277,12374,None,6,b39b6ad5-a7cd-40f6-a501-31572f3c8468,2014-09-12 11:15:07.263000
29278,10181,None,4,a6cee3af-fb76-4f53-b669-a06e00f8790b,2014-09-12 11:15:07.263000
29279,9598,None,4,384db353-5627-48c7-abcf-b83e8f355288,2014-09-12 11:15:07.263000
29280,9204,None,1,22ee6d36-72cf-405e-966b-c47a6aecc8ae,2014-09-12 11:15:07.263000
29281,4853,None,6,3999e154-4f54-49f7-86e8-fbdd7101ee36,2014-09-12 11:15:07.263000
29282,12148,None,6,90cdaf47-b7bf-4726-a46d-29cfad98a418,2014-09-12 11:15:07.263000
29283,1772,None,4,8eae95c2-bf56-49ba-a2b4-1e8b53530062,2014-09-12 11:15:07.263000
29284,7375,None,1,3949836e-32f8-421b-97e3-cca33e773131,2014-09-12 11:15:07.263000
29285,16835,None,4,035ff88e-aad5-478c-a73b-52e840116477,2014-09-12 11:15:07.263000
29286,13666,None,9,36bba31d-a2d4-4bd3-a17d-c21ff44fed6e,2014-09-12 11:15:07.263000
29287,5010,None,9,1708efbf-0d73-4e95-bcc3-315c241a32d9,2014-09-12 11:15:07.263000
29288,5686,None,9,c91e7846-b451-41fb-94ae-2265ede1e29a,2014-09-12 11:15:07.263000
29289,4325,None,9,49f26e27-d92e-418c-99c9-8efa6f0bc02e,2014-09-12 11:15:07.263000
29290,15817,None,9,5a75ef19-c99a-4e96-b105-cb3c033d8eae,2014-09-12 11:15:07.263000
29291,15472,None,9,1a7e5d16-a4fc-4630-8b86-6ddfb9a73873,2014-09-12 11:15:07.263000
29292,18664,None,9,90360c76-d677-4238-bd3a-0d7f670919be,2014-09-12 11:15:07.263000
29293,12583,None,9,471d4599-afb7-4411-83c5-4b2e0c6c8828,2014-09-12 11:15:07.263000
29294,8953,None,9,91ef719b-45db-4d5c-851e-71c513ba8483,2014-09-12 11:15:07.263000
29295,5672,None,9,f379cb57-961e-427f-bbb6-865d0632fdfb,2014-09-12 11:15:07.263000
29296,16592,None,9,8171a0ee-abe8-40e2-b9e7-0762673ccadb,2014-09-12 11:15:07.263000
29297,4445,None,9,5fb1c7b3-260a-42d6-a268-2b5787bcf1c1,2014-09-12 11:15:07.263000
29298,18649,None,9,a2dd3e17-4a96-4f82-9002-2a4ac73a9805,2014-09-12 11:15:07.263000
29299,17273,None,9,89822e42-f70c-4456-b83f-4eb3d307f42f,2014-09-12 11:15:07.263000
29300,11005,None,9,6fbb1c53-1734-4838-9045-0d50f35765d8,2014-09-12 11:15:07.263000
29301,5278,None,9,cb70eb0a-ab3c-4ed0-8dba-6fedc887efab,2014-09-12 11:15:07.263000
29302,9961,None,9,088f377e-991c-4088-9111-3288c780f416,2014-09-12 11:15:07.263000
29303,10508,None,9,4e0f7a90-8823-49f5-93e6-dd69d883f3ce,2014-09-12 11:15:07.263000
29304,13333,None,9,2c498bbe-44b5-403b-bbfd-0b3699410f26,2014-09-12 11:15:07.263000
29305,6069,None,9,81e35e0f-7514-4ef7-aab0-fb825899fd30,2014-09-12 11:15:07.263000
29306,12897,None,9,e93fdf3d-0a3d-4a0c-98d3-537180fc51d5,2014-09-12 11:15:07.263000
29307,11752,None,9,a9f22e32-9300-4a60-9fe2-676e464d1bd6,2014-09-12 11:15:07.263000
29308,20155,None,9,1bab5cc7-25c4-494f-8e96-924cb341dda5,2014-09-12 11:15:07.263000
29309,13682,None,9,dc4d8815-eb15-403c-892a-a06adf7837b8,2014-09-12 11:15:07.263000
29310,6956,None,9,bac4c52c-743a-450e-beaf-3e63bce8cd08,2014-09-12 11:15:07.263000
29311,10124,None,9,458aa06f-2fff-4822-a0c0-592b96860865,2014-09-12 11:15:07.263000
29312,12300,None,9,514b4839-aceb-45a1-abc7-3fbb85a3f7cd,2014-09-12 11:15:07.263000
29313,18403,None,9,e6bdd154-308f-4318-9c3a-0eca797f65d2,2014-09-12 11:15:07.263000
29314,10586,None,9,48b87dc8-feeb-40ee-b808-b4d7c4773a13,2014-09-12 11:15:07.263000
29315,15077,None,9,8196e6b1-b13c-4304-921b-9a31bcd6f1c3,2014-09-12 11:15:07.263000
29316,2689,None,9,9fa0af78-236d-4b60-9e97-0f2653e0a871,2014-09-12 11:15:07.263000
29317,16622,None,9,5cc5bfd4-26c9-487d-9dff-63ae08650b2d,2014-09-12 11:15:07.263000
29318,8167,None,9,dea09e6e-d937-4b49-813c-ca6e591a46ae,2014-09-12 11:15:07.263000
29319,5097,None,9,eec75cda-a70a-471a-9f56-26325a49a6e3,2014-09-12 11:15:07.263000
29320,18094,None,9,bb917362-9133-4f56-b78f-ad9e4ea54303,2014-09-12 11:15:07.263000
29321,13264,None,9,adca660f-2f30-423b-9239-16549598f8b9,2014-09-12 11:15:07.263000
29322,13308,None,1,2c48c306-0166-4109-9fd6-ad602c3e32a3,2014-09-12 11:15:07.263000
29323,8955,None,6,415de1c3-e441-44da-b586-e205b1fc950a,2014-09-12 11:15:07.263000
29324,11943,None,1,bafb76a7-0ada-4ff4-9cd3-49895d375dd5,2014-09-12 11:15:07.263000
29325,17446,None,1,a370587a-d416-48b9-9605-0018c6eae6cc,2014-09-12 11:15:07.263000
29326,19477,None,4,29e2b2e9-fa76-43bf-9232-b241f2d67919,2014-09-12 11:15:07.263000
29327,15835,None,1,84feb358-1bcb-4a56-a6db-6e10d329dab3,2014-09-12 11:15:07.263000
29328,5406,None,4,54d1398a-e013-4a96-b5de-7182440a1ebd,2014-09-12 11:15:07.263000
29329,4283,None,1,5db5111a-92ee-4002-ab08-f8b799f0e832,2014-09-12 11:15:07.263000
29330,8638,None,1,2cd6e879-49e2-4c9a-a165-5abafb7d35b0,2014-09-12 11:15:07.263000
29331,4371,None,9,596b6dd8-882a-461d-b67e-cef7315c7b6b,2014-09-12 11:15:07.263000
29332,3599,None,9,6f070afd-7ec8-4a2e-a7dc-8d18b95df90b,2014-09-12 11:15:07.263000
29333,18062,None,9,dd5d86ea-4f2f-4596-888c-9969b62c44fd,2014-09-12 11:15:07.263000
29334,8603,None,1,56a2334a-4218-4a2f-81a1-f3f6d30a5a43,2014-09-12 11:15:07.263000
29335,6622,None,1,f0deb9f2-9aa5-4200-a63d-1efba8df250a,2014-09-12 11:15:07.263000
29336,15152,None,6,3f305ccc-6370-4c1a-9db9-41de1fb02da5,2014-09-12 11:15:07.263000
29337,15775,None,9,5617f3c9-b03a-4bf2-8459-e6a3f136a7a5,2014-09-12 11:15:07.263000
29338,8581,None,9,0d28121b-0c54-4ced-ac24-330486b3c3a0,2014-09-12 11:15:07.263000
29339,6938,None,6,ca9d49a4-6240-4242-a565-6570b5ef5467,2014-09-12 11:15:07.263000
29340,19715,None,6,c17c1ed3-d946-4cae-b0f6-70a9c3f5f02b,2014-09-12 11:15:07.263000
29341,15855,None,6,b3850b71-a255-496c-8c93-78ba32f52247,2014-09-12 11:15:07.263000
29342,8924,None,9,e2133589-726a-42ba-85bc-73d2694445ed,2014-09-12 11:15:07.263000
29343,5681,None,9,02a96ccb-ceee-43e8-97a5-18c15d902a22,2014-09-12 11:15:07.263000
29344,8838,None,9,1f8c9f96-33f6-47d4-9981-79628f561cbd,2014-09-12 11:15:07.263000
29345,14945,None,9,9a82cefe-2a36-4085-890b-600cc707b31e,2014-09-12 11:15:07.263000
29346,13839,None,9,80358f95-4108-4674-b96d-1bb156e4a6ba,2014-09-12 11:15:07.263000
29347,15663,None,4,5d14c769-54ae-4281-b2a8-dacf281edaba,2014-09-12 11:15:07.263000
29348,13573,None,1,e0c34ba6-d2b8-4715-a435-b950ba62c9df,2014-09-12 11:15:07.263000
29349,3358,None,1,6ccd35b3-68c8-4f66-a3b0-8a63ec0df25e,2014-09-12 11:15:07.263000
29350,11059,None,4,749a9219-7995-4646-86f8-77ec3ee1d94f,2014-09-12 11:15:07.263000
29351,17495,None,6,851e4edf-a70d-4fae-a635-c3029dff9371,2014-09-12 11:15:07.263000
29352,3457,None,4,b8042f19-e381-4b6e-aef0-491f0df78971,2014-09-12 11:15:07.263000
29353,18639,None,1,3223e68f-05ea-4ec2-906e-a3c0bdbb3293,2014-09-12 11:15:07.263000
29354,15714,None,1,452965b7-3327-44cf-95f9-46555255fbef,2014-09-12 11:15:07.263000
29355,7619,None,8,ef544d1e-a350-4531-8047-6844cfe7d07b,2014-09-12 11:15:07.263000
